osmid,y,x,street_count,highway,railway,junction,geometry
1217820330,51.6875172,39.2185756,3,,,,POINT (39.2185756 51.6875172)
1221105824,51.70517,39.3325367,3,,,,POINT (39.3325367 51.70517)
1221105832,51.7029806,39.3289985,3,,,,POINT (39.3289985 51.7029806)
1221116229,51.6752896,39.3339653,3,,,,POINT (39.3339653 51.6752896)
1222060132,51.562367,39.0926349,1,,,,POINT (39.0926349 51.562367)
1222060231,51.5579504,39.1055343,3,,,,POINT (39.1055343 51.5579504)
1222167230,51.560158,39.110669,3,,,,POINT (39.110669 51.560158)
1222167253,51.5545157,39.1181081,1,,,,POINT (39.1181081 51.5545157)
1222167385,51.5558247,39.1163855,3,,,,POINT (39.1163855 51.5558247)
1222167530,51.5606026,39.1118555,3,,,,POINT (39.1118555 51.5606026)
1222410254,51.5509815,39.076321,3,,,,POINT (39.076321 51.5509815)
1224510141,51.647962,39.1709456,3,,,,POINT (39.1709456 51.647962)
1224510152,51.6465667,39.1718159,3,,,,POINT (39.1718159 51.6465667)
1226715582,51.6691644,39.2906579,4,,,,POINT (39.2906579 51.6691644)
1227317617,51.6655612,39.2833118,4,,,,POINT (39.2833118 51.6655612)
1228244510,51.6488343,39.0975587,3,,,,POINT (39.0975587 51.6488343)
1228292634,51.650627,39.0979442,3,,,,POINT (39.0979442 51.650627)
1230287922,51.6304657,39.1678458,3,,,,POINT (39.1678458 51.6304657)
1230287925,51.6358624,39.1629735,4,,,,POINT (39.1629735 51.6358624)
1230287947,51.6422747,39.1681831,4,,,,POINT (39.1681831 51.6422747)
1230867427,51.6617184,39.1671025,3,,,,POINT (39.1671025 51.6617184)
1230867478,51.6638746,39.1648843,3,,,,POINT (39.1648843 51.6638746)
1231302539,51.620925,39.3275358,3,,,,POINT (39.3275358 51.620925)
1231302683,51.62565,39.3344678,3,,,,POINT (39.3344678 51.62565)
1232477912,51.62464,39.326843,4,,,,POINT (39.326843 51.62464)
1232478105,51.6240961,39.3315502,3,,,,POINT (39.3315502 51.6240961)
1232478180,51.6254987,39.3342119,3,,,,POINT (39.3342119 51.6254987)
1232478377,51.6255354,39.326676,4,,,,POINT (39.326676 51.6255354)
1232478482,51.6238925,39.3289183,3,,,,POINT (39.3289183 51.6238925)
1232478615,51.6268339,39.3325044,3,,,,POINT (39.3325044 51.6268339)
1232478911,51.6237086,39.3316492,4,,,,POINT (39.3316492 51.6237086)
1232479092,51.6237454,39.3270099,4,,,,POINT (39.3270099 51.6237454)
1232479171,51.626927,39.3338982,3,,,,POINT (39.3338982 51.626927)
1232479813,51.6163518,39.3283533,3,,,,POINT (39.3283533 51.6163518)
1232480015,51.6272443,39.3410645,4,,,,POINT (39.3410645 51.6272443)
1232480103,51.6267334,39.3310003,3,,,,POINT (39.3310003 51.6267334)
1232480335,51.6249725,39.3313675,3,,,,POINT (39.3313675 51.6249725)
1232480640,51.6220853,39.329307,3,,,,POINT (39.329307 51.6220853)
1232480795,51.6258495,39.3311846,3,,,,POINT (39.3311846 51.6258495)
1232480901,51.6264171,39.3265116,3,,,,POINT (39.3265116 51.6264171)
1232481249,51.6245935,39.3329229,3,,,,POINT (39.3329229 51.6245935)
1235274887,51.7124426,39.1732429,3,,,,POINT (39.1732429 51.7124426)
1235277064,51.7179069,39.1465389,3,,,,POINT (39.1465389 51.7179069)
1238256480,51.7642179,39.1880275,3,,,,POINT (39.1880275 51.7642179)
1238256510,51.7645284,39.1848163,4,,,,POINT (39.1848163 51.7645284)
1238256911,51.7675741,39.1829203,3,,,,POINT (39.1829203 51.7675741)
1238257035,51.7615169,39.1772277,4,,,,POINT (39.1772277 51.7615169)
1238257054,51.7654794,39.1781804,3,,,,POINT (39.1781804 51.7654794)
1238257060,51.7607217,39.1833937,4,,,,POINT (39.1833937 51.7607217)
1238257118,51.7620407,39.1873248,3,,,,POINT (39.1873248 51.7620407)
1238257131,51.7618455,39.1760826,3,,,,POINT (39.1760826 51.7618455)
1238257146,51.7628104,39.1813163,3,,,,POINT (39.1813163 51.7628104)
1238257175,51.7631763,39.1785833,3,,,,POINT (39.1785833 51.7631763)
1238257208,51.7637096,39.1815804,3,,,,POINT (39.1815804 51.7637096)
1238257229,51.7624561,39.1840345,3,,,,POINT (39.1840345 51.7624561)
1238257267,51.7649639,39.1820831,4,,,,POINT (39.1820831 51.7649639)
1238257324,51.7679757,39.1802431,3,,,,POINT (39.1802431 51.7679757)
1238257360,51.7639521,39.1791536,3,,,,POINT (39.1791536 51.7639521)
1238324010,51.7667674,39.1784837,1,,,,POINT (39.1784837 51.7667674)
1238324015,51.7671796,39.1787233,3,,,,POINT (39.1787233 51.7671796)
1238324048,51.7670136,39.1773729,3,,,,POINT (39.1773729 51.7670136)
1239511580,51.6275974,39.1759908,3,,,,POINT (39.1759908 51.6275974)
1244397379,51.6738334,39.1421201,4,,,,POINT (39.1421201 51.6738334)
1251404384,51.6851533,39.074876,1,,,,POINT (39.074876 51.6851533)
1257846702,51.6350813,39.1721615,3,crossing,,,POINT (39.1721615 51.6350813)
1258440433,51.7678998,39.1915151,3,,,,POINT (39.1915151 51.7678998)
1258440467,51.7680846,39.1893837,3,,,,POINT (39.1893837 51.7680846)
1258443132,51.7649653,39.1882633,3,,,,POINT (39.1882633 51.7649653)
1261080526,51.6494458,39.182635,3,,,,POINT (39.182635 51.6494458)
1262438623,51.6834434,39.1202988,3,,,,POINT (39.1202988 51.6834434)
1270408013,51.7481415,39.0457144,3,,,,POINT (39.0457144 51.7481415)
1270408017,51.7484593,39.0435253,4,,,,POINT (39.0435253 51.7484593)
1270408024,51.7430148,39.0396593,3,,,,POINT (39.0396593 51.7430148)
1270408026,51.7495236,39.0363177,3,,,,POINT (39.0363177 51.7495236)
1270408050,51.7432735,39.0382403,3,,,,POINT (39.0382403 51.7432735)
1270408051,51.7479751,39.0468604,3,,,,POINT (39.0468604 51.7479751)
1270408052,51.7425924,39.0433472,3,,,,POINT (39.0433472 51.7425924)
1270408053,51.7428428,39.0416781,3,,,,POINT (39.0416781 51.7428428)
1270408054,51.749332,39.0375368,3,,,,POINT (39.0375368 51.749332)
1270408056,51.7489962,39.0399652,3,,,,POINT (39.0399652 51.7489962)
1270408063,51.7435536,39.0358196,3,,,,POINT (39.0358196 51.7435536)
1270408067,51.7497345,39.0349945,3,,,,POINT (39.0349945 51.7497345)
1270408073,51.7463787,39.035395,3,,,,POINT (39.035395 51.7463787)
1270408079,51.7433897,39.0370899,3,,,,POINT (39.0370899 51.7433897)
1270408082,51.7491459,39.0387541,3,,,,POINT (39.0387541 51.7491459)
1270408083,51.743736,39.0346139,3,,,,POINT (39.0346139 51.743736)
1270527181,51.6475197,39.2353366,3,,,,POINT (39.2353366 51.6475197)
1277607222,51.6431255,39.2040941,3,,,,POINT (39.2040941 51.6431255)
1278761069,51.5907172,39.2369947,1,,,,POINT (39.2369947 51.5907172)
1279089793,51.6677804,39.2907789,1,,,,POINT (39.2907789 51.6677804)
1282542025,51.6892535,39.194717,1,,,,POINT (39.194717 51.6892535)
1288059593,51.6721777,39.080069,1,,,,POINT (39.080069 51.6721777)
1288636326,51.6332492,39.0855293,3,,,,POINT (39.0855293 51.6332492)
1289315397,51.6881779,39.0775317,3,,,,POINT (39.0775317 51.6881779)
1291770105,51.6671429,39.151037,3,,,,POINT (39.151037 51.6671429)
1291962940,51.6086403,39.1498258,3,,,,POINT (39.1498258 51.6086403)
1291962986,51.5975005,39.1379,3,,,,POINT (39.1379 51.5975005)
1291962989,51.6097087,39.1497081,3,,,,POINT (39.1497081 51.6097087)
1293452750,51.7394716,39.1525306,3,,,,POINT (39.1525306 51.7394716)
1295272826,51.6576357,39.1566977,4,,,,POINT (39.1566977 51.6576357)
1296485071,51.5662561,39.1246692,3,,,,POINT (39.1246692 51.5662561)
1298140447,51.5308843,39.1660053,3,,,,POINT (39.1660053 51.5308843)
1299569236,51.669747,39.1522695,1,,,,POINT (39.1522695 51.669747)
1299569237,51.6696472,39.15255,3,,,,POINT (39.15255 51.6696472)
1299852888,51.6980094,39.1964787,3,,,,POINT (39.1964787 51.6980094)
1299852954,51.6975775,39.1874791,1,,,,POINT (39.1874791 51.6975775)
1299853097,51.6966503,39.1966493,3,,,,POINT (39.1966493 51.6966503)
1299853147,51.6976848,39.1896035,4,,,,POINT (39.1896035 51.6976848)
1299853207,51.6963315,39.1897273,3,,,,POINT (39.1897273 51.6963315)
1305201768,51.6316554,39.1897875,3,,,,POINT (39.1897875 51.6316554)
1307913824,51.6818386,39.2156676,3,,,,POINT (39.2156676 51.6818386)
1309327100,51.6692408,39.1835359,3,,,,POINT (39.1835359 51.6692408)
1320406644,51.6522662,39.2461646,3,,,,POINT (39.2461646 51.6522662)
1328548280,51.6078786,39.142259,3,,,,POINT (39.142259 51.6078786)
1328548289,51.6086473,39.1484199,3,,,,POINT (39.1484199 51.6086473)
1328548298,51.6091995,39.1497379,3,,,,POINT (39.1497379 51.6091995)
1328548303,51.6093756,39.1432022,3,,,,POINT (39.1432022 51.6093756)
1328548309,51.6099501,39.1441438,3,,,,POINT (39.1441438 51.6099501)
1328548313,51.610333,39.149602,3,,,,POINT (39.149602 51.610333)
1328548329,51.610519,39.1447595,3,,,,POINT (39.1447595 51.610519)
1328548335,51.610917,39.1495028,3,,,,POINT (39.1495028 51.610917)
1328548337,51.6111383,39.1456703,3,,,,POINT (39.1456703 51.6111383)
1328548338,51.6112022,39.1494825,1,,,,POINT (39.1494825 51.6112022)
1328548340,51.6113102,39.1459217,1,,,,POINT (39.1459217 51.6113102)
1328548466,51.6312927,39.1085778,3,,,,POINT (39.1085778 51.6312927)
1328548492,51.6330413,39.1175006,3,,,,POINT (39.1175006 51.6330413)
1328548493,51.6334045,39.1195018,3,,,,POINT (39.1195018 51.6334045)
1330529202,51.6824117,39.2135563,3,,,,POINT (39.2135563 51.6824117)
1331422869,51.7237218,39.2118939,1,,,,POINT (39.2118939 51.7237218)
1333896603,51.7249615,39.0682209,3,,,,POINT (39.0682209 51.7249615)
1333896612,51.7252444,39.0689062,1,,,,POINT (39.0689062 51.7252444)
1333896619,51.7258172,39.0673455,1,,,,POINT (39.0673455 51.7258172)
1336911712,51.6650711,39.1897179,3,,,,POINT (39.1897179 51.6650711)
1336911731,51.6651237,39.1895281,3,,,,POINT (39.1895281 51.6651237)
1340921331,51.6457557,39.1352768,3,,,,POINT (39.1352768 51.6457557)
1340921341,51.6457755,39.135387,3,,,,POINT (39.135387 51.6457755)
1341212472,51.7384627,39.0554044,3,,,,POINT (39.0554044 51.7384627)
1343833181,51.734718,39.061742,3,,,,POINT (39.061742 51.734718)
1345463769,51.6865571,39.1809409,1,,,,POINT (39.1809409 51.6865571)
1346633550,51.6625526,39.158979,3,,,,POINT (39.158979 51.6625526)
1348918200,51.7538612,39.1578869,1,,,,POINT (39.1578869 51.7538612)
1350485968,51.6322415,39.1124817,3,,,,POINT (39.1124817 51.6322415)
1350485980,51.6334958,39.1098628,3,,,,POINT (39.1098628 51.6334958)
1350485999,51.6359748,39.1051241,3,,,,POINT (39.1051241 51.6359748)
1350486002,51.6363419,39.1043654,3,,,,POINT (39.1043654 51.6363419)
1350486004,51.6367747,39.1035463,3,,,,POINT (39.1035463 51.6367747)
1350493587,51.6307131,39.1015657,3,,,,POINT (39.1015657 51.6307131)
1350493588,51.6309356,39.1068741,4,,,,POINT (39.1068741 51.6309356)
1350493590,51.631343,39.1060758,4,,,,POINT (39.1060758 51.631343)
1350493593,51.6317152,39.1052399,3,,,,POINT (39.1052399 51.6317152)
1350493595,51.632114,39.1044118,4,,,,POINT (39.1044118 51.632114)
1350493597,51.6324961,39.1035579,4,,,,POINT (39.1035579 51.6324961)
1350493601,51.6331661,39.1106369,4,,,,POINT (39.1106369 51.6331661)
1350493605,51.6343059,39.1083411,4,,,,POINT (39.1083411 51.6343059)
1350498470,51.6310093,39.1005995,4,,,,POINT (39.1005995 51.6310093)
1350498471,51.632541,39.1148764,3,,,,POINT (39.1148764 51.632541)
1350498473,51.6325876,39.1127096,3,,,,POINT (39.1127096 51.6325876)
1350498474,51.6328653,39.1164687,3,,,,POINT (39.1164687 51.6328653)
1350498476,51.6327379,39.1115118,4,,,,POINT (39.1115118 51.6327379)
1350498478,51.6332203,39.118483,3,,,,POINT (39.118483 51.6332203)
1350498479,51.6326249,39.1137177,4,,,,POINT (39.1137177 51.6326249)
1350498481,51.6341713,39.1141466,4,,,,POINT (39.1141466 51.6341713)
1350498483,51.6342711,39.1130635,4,,,,POINT (39.1130635 51.6342711)
1350498484,51.634381,39.1120255,4,,,,POINT (39.1120255 51.634381)
1350498485,51.6344756,39.1110153,4,,,,POINT (39.1110153 51.6344756)
1350498486,51.6336281,39.1095929,3,,,,POINT (39.1095929 51.6336281)
1350498487,51.6351093,39.1186714,3,,,,POINT (39.1186714 51.6351093)
1350498491,51.6354891,39.1142347,3,,,,POINT (39.1142347 51.6354891)
1350498493,51.6356381,39.1151351,3,,,,POINT (39.1151351 51.6356381)
1350498494,51.6356302,39.1133696,3,,,,POINT (39.1133696 51.6356302)
1350498496,51.6358954,39.1112545,3,,,,POINT (39.1112545 51.6358954)
1350498497,51.6357757,39.116211,3,,,,POINT (39.116211 51.6357757)
1350498498,51.6357149,39.1173691,3,,,,POINT (39.1173691 51.6357149)
1350498500,51.6357783,39.1123401,3,,,,POINT (39.1123401 51.6357783)
1351009013,51.7525152,39.1626116,1,,,,POINT (39.1626116 51.7525152)
1352961083,51.686976,39.0389537,3,,,,POINT (39.0389537 51.686976)
1353491172,51.6988069,39.07798,3,,,,POINT (39.07798 51.6988069)
1356131336,51.6429304,39.2074049,3,,,,POINT (39.2074049 51.6429304)
1356131463,51.6520192,39.2068051,3,,,,POINT (39.2068051 51.6520192)
1363005403,51.7257273,39.2600321,1,,,,POINT (39.2600321 51.7257273)
1373558346,51.578092,39.0398386,3,,,,POINT (39.0398386 51.578092)
1378866520,51.6765535,39.3322853,3,,,,POINT (39.3322853 51.6765535)
1378878211,51.6711642,39.3408543,3,,,,POINT (39.3408543 51.6711642)
1378878217,51.6754055,39.3342327,3,,,,POINT (39.3342327 51.6754055)
1379021446,51.6429489,39.2070591,4,,,,POINT (39.2070591 51.6429489)
1384872456,51.6356614,39.3333424,3,,,,POINT (39.3333424 51.6356614)
1384872465,51.6384341,39.3328441,4,,,,POINT (39.3328441 51.6384341)
1384926277,51.6356046,39.3327453,4,,,,POINT (39.3327453 51.6356046)
1393997760,51.6387084,39.0794153,1,,,,POINT (39.0794153 51.6387084)
1393997814,51.6403827,39.08058,1,,,,POINT (39.08058 51.6403827)
1396011480,51.6771106,39.0737532,3,,,,POINT (39.0737532 51.6771106)
1396011492,51.6779149,39.075853,1,,,,POINT (39.075853 51.6779149)
1396011496,51.6770558,39.0772574,3,,,,POINT (39.0772574 51.6770558)
1396011513,51.6786308,39.0796803,4,,,,POINT (39.0796803 51.6786308)
1396011527,51.6781065,39.092342,3,,,,POINT (39.092342 51.6781065)
1396014940,51.6764349,39.0770399,1,,,,POINT (39.0770399 51.6764349)
1396014943,51.6768322,39.076759,1,,,,POINT (39.076759 51.6768322)
1396014944,51.677396,39.0763056,1,,,,POINT (39.0763056 51.677396)
1396014996,51.6765928,39.0741517,3,,,,POINT (39.0741517 51.6765928)
1396015003,51.6760196,39.0745383,3,,,,POINT (39.0745383 51.6760196)
1397257513,51.6788429,39.0692852,1,,,,POINT (39.0692852 51.6788429)
1397257618,51.6808969,39.0713965,3,,,,POINT (39.0713965 51.6808969)
1414399041,51.6505182,39.2399987,1,,,,POINT (39.2399987 51.6505182)
1416554728,51.6037558,39.1373143,3,,,,POINT (39.1373143 51.6037558)
1416554735,51.6041758,39.1365778,3,,,,POINT (39.1365778 51.6041758)
1416554744,51.604176,39.1362424,3,,,,POINT (39.1362424 51.604176)
1416554816,51.607433,39.1401244,1,,,,POINT (39.1401244 51.607433)
1418357882,51.7261374,39.0509336,3,,,,POINT (39.0509336 51.7261374)
1418357891,51.7261719,39.0427199,3,,,,POINT (39.0427199 51.7261719)
1418487489,51.7137395,39.2306459,1,,,,POINT (39.2306459 51.7137395)
1418737883,51.7223826,39.0412651,3,,,,POINT (39.0412651 51.7223826)
1418737905,51.7240717,39.0457296,3,,,,POINT (39.0457296 51.7240717)
1418737934,51.724858,39.047375,3,,,,POINT (39.047375 51.724858)
1418737950,51.7251752,39.0476156,3,,,,POINT (39.0476156 51.7251752)
1421204955,51.7101522,39.0330861,1,,,,POINT (39.0330861 51.7101522)
1421204966,51.7119754,39.0332192,1,,,,POINT (39.0332192 51.7119754)
1421204973,51.7121801,39.0321557,3,,,,POINT (39.0321557 51.7121801)
1421205029,51.716262,39.0302186,3,,,,POINT (39.0302186 51.716262)
1421205046,51.7180844,39.03289,3,,,,POINT (39.03289 51.7180844)
1421443717,51.7075555,39.0364817,1,,,,POINT (39.0364817 51.7075555)
1421443876,51.7152833,39.0403613,3,,,,POINT (39.0403613 51.7152833)
1421443895,51.7169254,39.0381986,3,,,,POINT (39.0381986 51.7169254)
1430402407,51.7118611,39.1525006,3,,,,POINT (39.1525006 51.7118611)
1435422959,51.6588414,39.214084,1,,,,POINT (39.214084 51.6588414)
1435422960,51.6593567,39.2118421,3,,,,POINT (39.2118421 51.6593567)
1435428508,51.7232809,39.172344,1,,,,POINT (39.172344 51.7232809)
1435498011,51.6337853,39.1569946,1,,,,POINT (39.1569946 51.6337853)
1438207573,51.6865635,39.1269335,3,crossing,,,POINT (39.1269335 51.6865635)
1444144503,51.6364481,39.2022309,1,,,,POINT (39.2022309 51.6364481)
1444149133,51.6352862,39.1899886,3,,,,POINT (39.1899886 51.6352862)
1444295998,51.6409909,39.1940759,1,,,,POINT (39.1940759 51.6409909)
1444296007,51.6420491,39.1942282,3,,,,POINT (39.1942282 51.6420491)
1444296012,51.643266,39.1911573,3,,,,POINT (39.1911573 51.643266)
1444364783,51.637557,39.2001841,1,,,,POINT (39.2001841 51.637557)
1444371483,51.6396376,39.1967411,1,,,,POINT (39.1967411 51.6396376)
1445767610,51.6416596,39.2012429,1,,,,POINT (39.2012429 51.6416596)
1446024588,51.6889598,39.2822909,1,,,,POINT (39.2822909 51.6889598)
1446128023,51.6910169,39.2090163,3,,,,POINT (39.2090163 51.6910169)
1448101622,51.6829758,39.1214361,3,,,,POINT (39.1214361 51.6829758)
1448194422,51.6911321,39.2326178,3,,,,POINT (39.2326178 51.6911321)
1448194426,51.6941839,39.2304448,3,,,,POINT (39.2304448 51.6941839)
1448194445,51.687286,39.2306571,3,,,,POINT (39.2306571 51.687286)
1450575074,51.6148932,39.1877753,1,,,,POINT (39.1877753 51.6148932)
1450717038,51.6312221,39.1659806,3,,,,POINT (39.1659806 51.6312221)
1450717046,51.632038,39.1639603,3,,,,POINT (39.1639603 51.632038)
1450717048,51.632162,39.1621003,3,,,,POINT (39.1621003 51.632162)
1450717065,51.6326096,39.1625769,4,,,,POINT (39.1625769 51.6326096)
1450717107,51.6328432,39.1661625,3,,,,POINT (39.1661625 51.6328432)
1450717147,51.6331619,39.1646199,3,,,,POINT (39.1646199 51.6331619)
1450717148,51.6332248,39.1651884,4,,,,POINT (39.1651884 51.6332248)
1450717153,51.6333505,39.1648114,3,,,,POINT (39.1648114 51.6333505)
1450717156,51.6335491,39.1669185,4,,,,POINT (39.1669185 51.6335491)
1450717160,51.6335916,39.1635641,3,,,,POINT (39.1635641 51.6335916)
1450717263,51.6345069,39.1630825,1,,,,POINT (39.1630825 51.6345069)
1450717266,51.6347477,39.164801,3,,,,POINT (39.164801 51.6347477)
1450717268,51.6351547,39.1637655,3,,,,POINT (39.1637655 51.6351547)
1450839213,51.7389487,39.3273162,1,,,,POINT (39.3273162 51.7389487)
1450847545,51.7438276,39.3241726,3,,,,POINT (39.3241726 51.7438276)
1450847554,51.7456478,39.327907,4,,,,POINT (39.327907 51.7456478)
1450852459,51.7457221,39.3233505,3,,,,POINT (39.3233505 51.7457221)
1450852472,51.7466961,39.3254971,3,,,,POINT (39.3254971 51.7466961)
1450852476,51.7448565,39.3287841,3,,,,POINT (39.3287841 51.7448565)
1450855543,51.744892,39.3237587,3,,,,POINT (39.3237587 51.744892)
1454776934,51.7203059,39.2136371,1,,,,POINT (39.2136371 51.7203059)
1456119781,51.6070009,39.1614823,3,,,,POINT (39.1614823 51.6070009)
1456175124,51.5961482,39.1391678,3,,,,POINT (39.1391678 51.5961482)
1456175127,51.5972065,39.1391938,4,,,,POINT (39.1391938 51.5972065)
1456175450,51.5933581,39.1340963,4,,,,POINT (39.1340963 51.5933581)
1456175596,51.5900406,39.1289574,1,,,,POINT (39.1289574 51.5900406)
1456175597,51.5903567,39.1282847,4,,,,POINT (39.1282847 51.5903567)
1456175602,51.5914728,39.1261404,3,,,,POINT (39.1261404 51.5914728)
1456175603,51.5917394,39.1254967,3,,,,POINT (39.1254967 51.5917394)
1456175821,51.5977246,39.1255182,1,,,,POINT (39.1255182 51.5977246)
1456175835,51.5955974,39.1304811,3,,,,POINT (39.1304811 51.5955974)
1456177085,51.5935524,39.1336721,3,,,,POINT (39.1336721 51.5935524)
1456228452,51.6297229,39.1652694,3,,,,POINT (39.1652694 51.6297229)
1456228502,51.6322129,39.1580522,1,,,,POINT (39.1580522 51.6322129)
1457085514,51.60272,39.1763906,3,,,,POINT (39.1763906 51.60272)
1457086111,51.6079756,39.1580811,3,,,,POINT (39.1580811 51.6079756)
1457086927,51.6075814,39.1592467,3,,,,POINT (39.1592467 51.6075814)
1457892476,51.6040094,39.1719005,3,,,,POINT (39.1719005 51.6040094)
1457929613,51.6202371,39.1758468,1,,,,POINT (39.1758468 51.6202371)
1457934690,51.6198033,39.1731098,1,,,,POINT (39.1731098 51.6198033)
1457934994,51.6244943,39.1750017,3,,,,POINT (39.1750017 51.6244943)
1457935194,51.6200134,39.1748024,3,,,,POINT (39.1748024 51.6200134)
1459160030,51.5843,39.1494281,1,,,,POINT (39.1494281 51.5843)
1459223049,51.5925226,39.1678972,3,,,,POINT (39.1678972 51.5925226)
1459223050,51.5892046,39.1630263,4,,,,POINT (39.1630263 51.5892046)
1459653008,51.6288571,39.1934297,4,,,,POINT (39.1934297 51.6288571)
1460356298,51.6279124,39.1822419,1,,,,POINT (39.1822419 51.6279124)
1466771152,51.6685789,39.2192134,1,,,,POINT (39.2192134 51.6685789)
1467964415,51.6578399,39.191817,3,traffic_signals,,,POINT (39.191817 51.6578399)
1468908779,51.6303235,39.1824692,3,,,,POINT (39.1824692 51.6303235)
1468913814,51.5904091,39.1222404,3,,,,POINT (39.1222404 51.5904091)
1468913820,51.5968385,39.1277333,4,,,,POINT (39.1277333 51.5968385)
1468913824,51.6006197,39.1319516,4,,,,POINT (39.1319516 51.6006197)
1472232959,51.5647523,39.1111882,4,,,,POINT (39.1111882 51.5647523)
1472732421,51.6648602,39.2486394,4,traffic_signals,,,POINT (39.2486394 51.6648602)
1472732422,51.6649447,39.2486834,4,traffic_signals,,,POINT (39.2486834 51.6649447)
1472880947,51.6576448,39.1854895,4,traffic_signals,,,POINT (39.1854895 51.6576448)
1479362744,51.5850557,39.1489015,3,,,,POINT (39.1489015 51.5850557)
1479362751,51.585367,39.1593233,3,,,,POINT (39.1593233 51.585367)
1479362753,51.5865189,39.1461995,3,,,,POINT (39.1461995 51.5865189)
1479362754,51.5868485,39.1564685,4,,,,POINT (39.1564685 51.5868485)
1479362756,51.5880106,39.1435542,3,,,,POINT (39.1435542 51.5880106)
1479362758,51.5883959,39.1538647,4,,,,POINT (39.1538647 51.5883959)
1479362763,51.5898648,39.1511568,4,,,,POINT (39.1511568 51.5898648)
1479362764,51.5902283,39.1613184,4,,,,POINT (39.1613184 51.5902283)
1479362767,51.5917048,39.1587098,4,,,,POINT (39.1587098 51.5917048)
1479362776,51.5946699,39.1533441,3,,,,POINT (39.1533441 51.5946699)
1479362779,51.5950367,39.1635546,3,,,,POINT (39.1635546 51.5950367)
1479362782,51.5965279,39.1609472,4,,,,POINT (39.1609472 51.5965279)
1479362784,51.5978149,39.1479166,4,,,,POINT (39.1479166 51.5978149)
1479362795,51.6010247,39.1528945,4,,,,POINT (39.1528945 51.6010247)
1479362799,51.6025771,39.1501375,4,,,,POINT (39.1501375 51.6025771)
1479362804,51.6028771,39.1603236,4,,,,POINT (39.1603236 51.6028771)
1479362806,51.6043148,39.1577282,4,,,,POINT (39.1577282 51.6043148)
1479362808,51.6057545,39.1445605,4,,,,POINT (39.1445605 51.6057545)
1479362810,51.6058797,39.1550356,4,,,,POINT (39.1550356 51.6058797)
1486096934,51.5941129,39.1409761,3,,,,POINT (39.1409761 51.5941129)
1502869138,51.5534611,39.0789216,4,,,,POINT (39.0789216 51.5534611)
1502869301,51.5543861,39.0803395,3,,,,POINT (39.0803395 51.5543861)
1504716583,51.6716073,39.1729043,1,,,,POINT (39.1729043 51.6716073)
1504716649,51.6719839,39.1722728,3,,,,POINT (39.1722728 51.6719839)
1504716720,51.6730399,39.1713169,3,,,,POINT (39.1713169 51.6730399)
1520927571,51.6696554,39.2591101,3,,,,POINT (39.2591101 51.6696554)
1520927572,51.6699556,39.2584652,3,,,,POINT (39.2584652 51.6699556)
1520997121,51.6653408,39.2684548,3,,,,POINT (39.2684548 51.6653408)
1521290593,51.640404,39.2309517,3,,,,POINT (39.2309517 51.640404)
1525959386,51.6798131,39.1528376,1,,,,POINT (39.1528376 51.6798131)
1534341318,51.7265992,39.2578907,1,,,,POINT (39.2578907 51.7265992)
1534341325,51.7270908,39.2603249,3,,,,POINT (39.2603249 51.7270908)
1534341397,51.7464757,39.2697397,1,,,,POINT (39.2697397 51.7464757)
1539785038,51.6426372,39.1409205,3,,,,POINT (39.1409205 51.6426372)
1547711113,51.6680228,39.2873131,3,,,,POINT (39.2873131 51.6680228)
1551460549,51.6659236,39.0381229,3,,,,POINT (39.0381229 51.6659236)
1551460561,51.6661197,39.0356438,1,,,,POINT (39.0356438 51.6661197)
1557971047,51.6359632,39.1652503,4,,,,POINT (39.1652503 51.6359632)
1557971052,51.6371822,39.1665187,4,,,,POINT (39.1665187 51.6371822)
1557971540,51.6374352,39.162198,4,,,,POINT (39.162198 51.6374352)
1557971543,51.6383109,39.1631009,4,,,,POINT (39.1631009 51.6383109)
1557972292,51.6696409,39.2180004,1,,,,POINT (39.2180004 51.6696409)
1558077903,51.6722088,39.1516677,1,,,,POINT (39.1516677 51.6722088)
1558096983,51.6715867,39.1523767,1,,,,POINT (39.1523767 51.6715867)
1558125263,51.6289037,39.1755918,3,,,,POINT (39.1755918 51.6289037)
1558125268,51.6292588,39.1707524,3,,,,POINT (39.1707524 51.6292588)
1558306738,51.6749178,39.1927605,3,,,,POINT (39.1927605 51.6749178)
1558306739,51.6751728,39.196215,1,,,,POINT (39.196215 51.6751728)
1558306741,51.6761765,39.1916326,3,,,,POINT (39.1916326 51.6761765)
1558985373,51.647498,39.1751885,3,,,,POINT (39.1751885 51.647498)
1558985375,51.6490106,39.1776946,1,,,,POINT (39.1776946 51.6490106)
1558989018,51.7076487,39.2766224,3,,,,POINT (39.2766224 51.7076487)
1559042993,51.655724,39.1948896,1,,,,POINT (39.1948896 51.655724)
1559042995,51.6565638,39.1962196,3,,,,POINT (39.1962196 51.6565638)
1559048439,51.6395109,39.172971,3,,,,POINT (39.172971 51.6395109)
1559048444,51.6400728,39.1714459,3,,,,POINT (39.1714459 51.6400728)
1559091635,51.7415161,39.2662729,3,,,,POINT (39.2662729 51.7415161)
1559091636,51.7415457,39.2654499,4,,,,POINT (39.2654499 51.7415457)
1559091637,51.7415706,39.2645501,4,,,,POINT (39.2645501 51.7415706)
1559091638,51.741603,39.263613,4,,,,POINT (39.263613 51.741603)
1559091639,51.7416294,39.2627587,4,,,,POINT (39.2627587 51.7416294)
